Name,Question,Institution,gender,Confidence,Medianconf,Vote,Median,Qtext,Comment
Peter Neary,16,Oxford,m,3,7,Agree,Uncertain,Question A: Having companies run to maximize shareholder value creates significant negative externalities for workers and communities.,"I agree with this statement, though maximizing shareholder value also encourages efficient profit-making which has social value"
Peter Neary,17,Oxford,m,4,6,Agree,Uncertain,"Question B: Appropriately managed corporations could create significantly greater value than they currently do for a range of stakeholders – including workers, suppliers, customers and community members – with small impacts on shareholder value.","Modern corporations should be regulated, including anti-trust, regulation to ensure compliance with environmental and labor standards, etc."
Peter Neary,18,Oxford,m,4,6,Uncertain,Disagree,"Question C:
Effective mechanisms for boards of directors to ensure that CEOs act in ways that balance the interests of all stakeholders would be straightforward to introduce.",Regulation is a multi-faceted goal; legistating on the composion of boards of directors may not be a good instrument to achieve it
Peter Neary,19,Oxford,m,6,7,Agree,Agree,Question A: Rising inequality is straining the health of liberal democracy.,Rising inequality is a contributing factor; but real or imagined threats from immigration are more salient in Europe. Populists exploit both
Peter Neary,20,Oxford,m,6,7,Agree,Uncertain,Question B: Enacting more redistributive expenditures and policies would be likely to limit the rise of populism in Europe.,Announcement effects of such policies could have short-term benefits; but the direct effects will only be long-term
Peter Neary,21,Oxford,m,6,7,Agree,Agree,"Question C: European governments should allocate more resources to policies that would be likely to limit the rise of populism in Europe, even if it means higher public debt or lower public spending in other areas.","Retreating from austerity in UK, or boosting Eurozone aggregate demand, plus efforts to reduce inequality should help, if sold positively"
Peter Neary,22,Oxford,m,4,7,Disagree,Uncertain,"Question A: At this point, there is little that the European Central Bank can do to increase or maintain output in the Eurozone.","ECB can’t do much given low interest rates, but I can stop things getting worse"
Peter Neary,23,Oxford,m,5,7,Strongly Agree,Agree,"Question B: When the economy is operating below its potential, larger fiscal deficits are likely to increase demand and output.",Only models with implausible degrees of wage/price flexibility predict otherwise.
Peter Neary,24,Oxford,m,4,7,Agree,Uncertain,"Question C: When the economy is operating below its potential and monetary policy is at the effective lower bound, fiscal policy should prioritize increasing output over decreasing public debt.","Agree, but this is more a political/moral judgement than a scientifically grounded view. And depends on circumstances, esp. size of deficit"
Peter Neary,25,Oxford,m,7,8,Agree,Agree,Question A: Selecting candidates for membership of the ECB Executive Board based primarily on nationality ahead of competence is likely to have a negative effect on the quality of monetary policy in the Eurozone.,"""Competence"" should be interpreted broadly: commanding academic respect but also with personal, political and administrative skills"
Peter Neary,26,Oxford,m,6,8,Uncertain,Agree,"Question B: Although the central bank can never be an entirely technocratic institution, the selection process for the ECB President and members of the Executive Board is significantly worsened by intergovernmental trade-offs involving appointments to other European institutions.",The track record to date is not bad. Hopefully this will continue. It would clearly be worrying if the post became totally politicized.
Peter Neary,27,Oxford,m,5,5,Uncertain,Disagree,"On bids for infrastructure projects, the average European would be better off if Europe’s governments favored European firms over Chinese firms (or firms from any other country with non-profit-related geopolitical strategies) — even if it means sometimes choosing a higher-cost bidder.",It depends. The trade-off is between security and buying from the best supplier. Excluding all foreign bidders is just protectionism.
Peter Neary,28,Oxford,m,NA,8,Did Not Answer,Agree,Question A: Breaking the “doom loop” — a negative spiral that can result when banks hold sovereign bonds and governments bail out banks — would increase the stability of European economies in the event of another financial crisis.,
Peter Neary,29,Oxford,m,NA,8,Did Not Answer,Agree,Question B: Regulators should try to break the doom loop by assigning positive risk weights — in calculating banks’ capital requirements — to banks’ holdings of domestic and other Eurozone sovereign bonds.,
Peter Neary,30,Oxford,m,NA,8,8,Uncertain,Question C: Breaking the doom loop would impose substantial costs on powerful political constituencies.,
Peter Neary,31,Oxford,m,NA,5,Did Not Answer,Disagree,"Residents of big European cities would be better off, on balance, if governments did more to counter gentrification, for example by using rent and other housing subsidies, public housing investments, zoning regulations, or similar policies.",
Peter Neary,32,Oxford,m,NA,8,Did Not Answer,Agree,"Question A: A common European deposit insurance scheme, once fully implemented, would increase the stability of European economies in the event of another financial crisis.",
Peter Neary,33,Oxford,m,NA,8,Did Not Answer,Strongly Disagree,"Question B: A common European deposit insurance scheme, once fully implemented, would increase the likelihood of another financial crisis in Europe.",
Peter Neary,34,Oxford,m,4,5,Agree,Uncertain,"Question A: Overall, public spending on the arts in Europe creates benefits that exceed the deadweight loss caused by taxation to fund it.",This is a value judgement not a statement about efficiency. Cost issues and equity in access should be taken into account too.
Peter Neary,35,Oxford,m,4,5,Uncertain,Uncertain,Question B: Additional public spending on the arts in Europe would create incremental benefits that exceed the deadweight loss caused by taxation to fund it.,
Peter Neary,36,Oxford,m,4,7,Uncertain,Disagree,"Question A: The average European is better off if Europe’s competition authorities let firms merge into European champions in their sectors, even it weakens competition.",Case-by-case considerations matter. Not clear that a general rule is ideal
Peter Neary,37,Oxford,m,5,6,Uncertain,Disagree,"Question B: If China and other countries use policies that create giant international firms, then the average European is better off if Europe's competition authorities let firms merge into European champions in their sectors, even it weakens competition.","If the choice is between a world Chinese monopoly or a world duopoly with a European firm, then subsidies are justified. But details matter"
Peter Neary,38,Oxford,m,2,5,Uncertain,Uncertain,Question A: Letting publicly traded European firms report earnings annually rather than quarterly would lead their executives to place more weight on long-term issues in their investments and other decisions.,Not my specialty. I would expect source of funding rather than frequency of reporting to be more important in promoting long-term thinking
Peter Neary,39,Oxford,m,2,5,Uncertain,Uncertain,"Question B: A switch from quarterly to annual earnings reports would, on net, benefit shareholders of European firms.","Same answer as to (A), with the added proviso that long-term thinking may be good for society but not necessarily for all shareholders"
Peter Neary,40,Oxford,m,8,5,Disagree,Disagree,"Question A: To the extent that public corporations pursue social and environmental initiatives, they tend to achieve higher risk-adjusted (private) returns than otherwise similar corporations that pursue such initiatives less.","An old debate. John Stuart Mill nailed it: private sector to maximize efficiency; public to look after distribution, social goals etc."
Peter Neary,41,Oxford,m,7,5,Agree,Agree,Question B: To the extent that Norway’s global government pension fund makes investments for social and environmental objectives — apart from investments that would bring the highest expected risk-adjusted returns — it improves the welfare of Norwegians.,Weakly agree; tho main benefit of the Norwegian fund is as the poster-boy of how to manage windfalls to mitigate the natural resource curse
Peter Neary,42,Oxford,m,7,6,Agree,Uncertain,Question A: The fiscal rules of the European Union should give more flexibility to member countries.,"Maastricht rules are very restrictive. Some kind of closer fiscal union needed to control moral hazard, but stabilisation more important"
Peter Neary,43,Oxford,m,6,7,Agree,Agree,Question B: The Italian budget for 2019 that the European Commission rejected in October would have increased Italy’s risk of fiscal insolvency substantially.,The right decision given current rules - which should be changed.
Peter Neary,44,Oxford,m,6,6,Agree,Disagree,"Question C: If France runs a 2019 budget deficit of around 3.4% of GDP, as announced by President Macron’s government, France’s risk of fiscal insolvency will increase substantially.",What’s good for Italy ...
Peter Neary,45,Oxford,m,8,7,Agree,Uncertain,"Question A: Capping the number of ride-sharing drivers as is being discussed in New York City, Chicago and London will make the average resident in that city worse off.",Restricting quantity will raise prices and lower average welfare. Effects on congestion unlikely to be significant
Peter Neary,46,Oxford,m,8,8,Strongly Agree,Agree,"Question B:
To achieve a given level of congestion, it would be better to use taxes for driving that vary based on the level of congestion, rather than limiting the number of ride-sharing vehicles.",Singapore pioneered road pricing decades ago. Sad that it has not been more widely copied. Scarce resources given away freely makes no sense
Peter Neary,47,Oxford,m,7,6,Strongly Agree,Uncertain,People who migrated to Europe between 2015 and 2018 are likely — over the next two decades — to contribute more in taxes paid than they receive in benefits and public services.,"Simple demographics: all the studies I know show that, on average, immigrants are younger, healthier and have fewer dependents than natives"
Peter Neary,48,Oxford,m,8,7,Agree,Agree,"Ideas are nonrival, so increasing returns to scale is an essential feature of technological change in a market economy.","Ideas can be protected, and imitation is costly, but the statement is broadly correct, with huge implications for R&D and antitrust policy
-see background information here
-see background information here"
Peter Neary,49,Oxford,m,6,7,Strongly Agree,Agree,Voters overestimate the effect that current governments have on their economies’ concurrent economic performance.,"Emergency intervention can have immediate effects. But policy mostly has slow effects, especially on aggregate productivity"
Peter Neary,50,Oxford,m,3,5,Uncertain,Disagree,"Over the next decade, autonomous cars will raise average welfare in the EU by at least as much as smartphones have over the past decade.",Autonomous cars could contribute to lower emissions and greatly reduced congestion; but only with consistent urban planning
Peter Neary,51,Oxford,m,6,8,Strongly Agree,Agree,"Britain’s Labour party recently proposed giving the Bank of England a target of 3% annual labor productivity growth. Consider the following statement:
Central banks cannot significantly increase productivity growth over a ten year horizon, except perhaps by promoting macroeconomic stability.",This target is hard to influence with any instrument; monetary policy is not the right one
Peter Neary,52,Oxford,m,2,5,Agree,Uncertain,"Question A: The European Commission has proposed new rules to ensure that “digital business activities are taxed in a fair and growth-friendly way in the EU”. Consider two statements regarding this proposal:
An EU-wide 3% tax on revenue from digital activities would, on balance, be a good idea.",
Peter Neary,53,Oxford,m,2,5,Uncertain,Uncertain,"Question B:
If the EU decides to tax digital service providers, it would be better — given the difficulties of measuring and verifying digital activity — to tax them on the revenue, rather than the profits, that they generate locally.",
Peter Neary,54,Oxford,m,3,6,Uncertain,Strongly Disagree,"The European Union often uses its antitrust powers to protect EU-based firms from international competition, rather than to promote greater competition in European markets.","Given the size of the European market, favouring EU-based firms need not be so costly, provided a robust approach is taken to market abuse."
Peter Neary,55,Oxford,m,8,8,Strongly Agree,Agree,"Question A: Trade with China makes most Europeans better off because, among other advantages, they can buy goods that are made or assembled more cheaply in China.","Gains from trade on average is one of the most widely accepted predictions of economic theory, stemming from specialisation and wider choice
-see background information here"
Peter Neary,56,Oxford,m,7,7,Agree,Agree,"Question B: Some Europeans who work in the production of competing goods, such as clothing and furniture, are made worse off by trade with China.","As with any change to an economy's structure, it is inevitable that some groups will suffer. Such gains can be offset by a social safety net
-see background information here"
Peter Neary,57,Oxford,m,6,7,Strongly Disagree,Strongly Disagree,"Question C: If the EU followed the new US steel tariffs by imposing similar EU tariffs on steel from China, it would improve Europeans’ welfare.","Policy effects in multilateral contexts are hard to predict, but for both economic and political reasons such tariffs would entail self-harm"
Peter Neary,58,Oxford,m,2,6,Uncertain,Uncertain,"Question A: Assuming it exits its third bailout program this summer without an immediate restructuring or other debt relief, Greece is unlikely to default on its sovereign debt in the coming decade.",
Peter Neary,59,Oxford,m,2,7,Uncertain,Disagree,Question B: Greece would be better off if it had decided to exit the euro between 2011 and 2015.,
Peter Neary,60,Oxford,m,2,7,Agree,Agree,"Question C: If Greece had defaulted on (or restructured) its private debt in 2010, while also staying within the euro, that combination would have been better for Greece than either exiting the euro or proceeding as it has actually done.",
Peter Neary,61,Oxford,m,4,7,Disagree,Disagree,Question A: Bitcoins are more similar to gold than they are to currency.,"Bitcoins have feature of currency, though volatility makes them undesirable except for speculation. Blockchain technology more important"
Peter Neary,62,Oxford,m,1,6,Uncertain,Disagree,Question B: Bitcoins are more similar to gold than they are to Dutch tulips in the 1630s.,If I knew the answer I would take a position on them!
Peter Neary,63,Oxford,m,6,6,Agree,Uncertain,"The US spends roughly 17% of GDP on healthcare, according to the OECD; most European countries spend less than 12% of GDP.

Higher quality-adjusted US healthcare prices contribute relatively more to the extra US spending than does the combination of higher quantity and quality of US care (interpreting quantity and quality to reflect both greater American healthcare needs due to underlying population health and the delivery of more or better healthcare services to Americans).",More fragmented demand side (mainly private rather than public suppliers) a factor; also looser regulation on marketing (not R&D)
Peter Neary,64,Oxford,m,8,7,Agree,Agree,"Over the past two years, all else equal, the appeal of the US as a destination for immigrants has changed in ways that will likely decrease innovation in the US economy.",Hostility to immigrants deters newcomers. Mainland European and Asian countries are seeking to benefit from this.
Peter Neary,65,Oxford,m,NA,6,Did Not Answer,Disagree,"Question A: Holding other policies fixed, the average European would be better off if every European country taxed corporate profits at a rate of 20% (based as closely as possible on a common definition of profits).",
Peter Neary,66,Oxford,m,NA,6,Did Not Answer,Strongly Disagree,"Question B: If other policies were held fixed and every European country taxed corporate profits at a common rate of 20%, then reducing that common rate substantially below 20% would make the average European better off.",
Peter Neary,67,Oxford,m,4,5,Uncertain,Uncertain,"Question A: All else equal, if corporations throughout Europe set quotas for a minimum number of women board members, the shareholder value of European companies would increase.",I am in favour of this kind of measure in principle but do not want to claim that it would affect shareholder value for the better; no worse
Peter Neary,68,Oxford,m,4,5,Uncertain,Uncertain,"Question B: Taking into account the likely effects on investments in human capital by men and women, setting quotas throughout Europe for a minimum number of women board members would generate substantial net benefits for Europeans.","Benefits yes; more openings for women, encouraging human capital acquisition, better decisions. I am not sure they would be ""substantial"""
Peter Neary,69,Oxford,m,4,6,Disagree,Disagree,"Question A: Subsidizing renewable energy sources is better than taxing fossil fuels, assuming the subsidy or tax would be set at levels that would reduce carbon emissions by an equivalent amount.","Given revenue neutrality, choosing between the policies hinges on uncertainty (which renewables?) & on macro considerations: stimulus better"
Peter Neary,70,Oxford,m,4,5,Uncertain,Disagree,Question B: Germany’s solar-energy subsidies to date have produced net social benefits for Germany.,These policies are a global public good: clear net benefits for the world (emissions fall) but not necessarily for Germany
Peter Neary,71,Oxford,m,4,5,Strongly Agree,Uncertain,Question C: Solar-energy subsidies to date in Germany and other countries have produced net social benefits for the world.,"Definitely positive, though clearly not necessarily very large relative to the scale of global emissions"
Peter Neary,72,Oxford,m,NA,8,Did Not Answer,Agree,"Insights from psychology about individual behavior – examples of which include limited rationality, low self-control, or a taste for fairness – predict several important types of observed market outcomes that fully-rational economic models do not.",
Peter Neary,73,Oxford,m,7,6,Strongly Agree,Uncertain,The influx of refugees into Germany beginning in the summer of 2015 will generate net economic benefits for German citizens over the succeeding decade.,Net benefits from increased labor supply. Losses to some workers possible. Poor integration could lead to social unrest: safety nets needed
Peter Neary,74,Oxford,m,6,6,Disagree,Uncertain,"Question A: Holding labor market institutions and job training fixed, rising use of robots and artificial intelligence is likely to increase substantially the number of workers in advanced countries who are unemployed for long periods.","Some workers will be displaced, some will retrain, the new technology is likely to diffuse slowly, especially in service industries."
Peter Neary,75,Oxford,m,7,6,Agree,Agree,Question B: Rising use of robots and artificial intelligence in advanced countries is likely to create benefits large enough that they could be used to compensate those workers who are substantially negatively affected for their lost wages.,"I agree in principle, though compensation rarely occurs in practice and would require Nordic levels of income support and retraining."
Peter Neary,76,Oxford,m,3,6,Uncertain,Uncertain,"Question A: Consumers will be better off, on balance, if European cities treat firms that provide ride-sharing platforms (such as Uber) as substantively different from taxi firms, and thus not necessarily warranting the same regulation.","Taxis are excessively regulated in many cities, so increased competition is desirable. But regulation also has a role in protecting consumer"
Peter Neary,77,Oxford,m,4,7,Agree,Agree,"Question B: Assuming that taxi and ride-sharing companies were treated as substantively similar — including requirements that they operate on an equal footing regarding safety, insurance and taxation — letting ride-sharing services compete without restrictions on prices or routes would raise consumer welfare.","More competition is desirable. In this scenario Uber's only advantage is its superior technology and organisation, likely to be short-lived."
Peter Neary,78,Oxford,m,4,7,Agree,Agree,"Question C: Regardless of how ride-sharing services are treated, existing regulations for traditional taxi firms in many European cities harm consumers by limiting competition.",
Peter Neary,79,Oxford,m,4,7,Agree,Agree,"Question A: Revising France’s labor market policies — by reducing employment protection, decentralizing labor negotiations to the firm level, and making training programs more accessible and responsive to labor demands — would, all else equal, increase productivity in France’s economy.","""All else equal"" agreed. But it risks triggering further disillusionment with globalization. Accompanying macro stimulus would ease the pain"
Peter Neary,80,Oxford,m,4,7,Agree,Agree,Question B: Reducing employment protection would reduce the equilibrium unemployment rate in France.,"All else equal again. And the details matter. Something like Danish ""flexicurity"" would be good, naive deregulation bad."
Peter Neary,81,Oxford,m,5,7,Agree,Agree,Question A: The ECB's asset purchases over the past two years have reduced the threat of deflation in the euro area as a whole.,"Reduced but not eliminated. Monetary policy alone cannot get the EU out of deflation, only a rise in external demand or a fiscal stimulus."
Peter Neary,82,Oxford,m,5,6,Uncertain,Uncertain,"Question B: If the economic outlook in the euro area becomes less favorable, then increasing the ECB's asset purchase program (in size or duration) would substantially increase the euro area's economic growth over the following five years.","""Substantial"" Is a big ask, and growth will ultimately be affected more by structural issues and demand-side shocks"
Peter Neary,83,Oxford,m,8,9,Strongly Agree,Strongly Agree,"In general, absent any inside information, an equity investor can expect to do better by holding a well-diversified, low-fee, passive index fund than by holding a few stocks.",A small industry exists to help naive investors beat the market. It should be subject to mandatory health warnings.
Peter Neary,84,Oxford,m,7,7,Agree,Agree,"Question A: Without changes in policy, a rising share of people who are over age 65 will exert a substantial downward influence on per capita real GDP in western European countries.",Automation could conceivably offset fall in labor input to population ratio but unlikely
Peter Neary,85,Oxford,m,7,8,Strongly Agree,Agree,"Question B: In European countries where the share of those over 65 is rising, there are net social benefits to adjusting retirement ages for state-financed (including pay-as-you-go) pension systems upwards, so that revised retirement ages better reflect longer life expectancies.","Especially if not compulsory, such changes could even be welcomed by increasingly healthy 65-year olds"
Peter Neary,86,Oxford,m,8,7,Agree,Agree,"Question A: All else equal, there are substantial advantages to having much of Europe’s human capital and infrastructure for international financial activity clustered in a single city, as they are at present in London.","Local costs (high house prices, inequality) but clear EU-wide gains to agglomeration. Unsustainable outside the Single Market however."
Peter Neary,87,Oxford,m,6,7,Agree,Agree,"Question B: All else equal, Britain’s rules on hiring, firing and working hours are significantly more conducive to financial activity than those in other large European countries.",Balance in UK labour markets is more tilted towards employers: ironically this also makes incumbent firms less likely to stay post-Brexit
Peter Neary,88,Oxford,m,3,7,Agree,Agree,"Question A: Setting the EU rules aside, and assuming it would take 2.5% of Italy’s GDP to recapitalize its banks, the Italian government would improve financial stability in Europe if it injected this amount of public funds into its banks.","Sooner or later, bullets have to be bitten, zombie banks have to be bailed out. Sooner is better. Exactly how is much harder to answer."
Peter Neary,89,Oxford,m,3,8,Disagree,Agree,"Question B: If Italy were to inject public funds into its banks without imposing losses on at least some claimants, an important cost would be the effect on future incentives (economic or political) in Europe.",Possibility of moral hazard in medium term versus high probability of financial instability in short term. A tough choice but a clear one.
Peter Neary,90,Oxford,m,7,8,Agree,Strongly Agree,"On the whole, the shift from state to private ownership of many industrial assets in central and eastern European countries after communism has increased productivity in those countries.","Productivity has increased, though in Russia and other countries the distributional consequences have been regressive"
Peter Neary,91,Oxford,m,7,8,Strongly Agree,Agree,Question A: Freer movement of people to live and work across borders within Europe has made the average western European citizen better off since the 1980s.,"All the evidence points to migration as improving productivity in host countries, with very small negative effects on displaced workers"
Peter Neary,92,Oxford,m,7,6,Disagree,Disagree,Question B: Freer movement of people to live and work across borders within Europe has made many low-skilled western European citizens worse off since the 1980s.,"This is definitely a widespread perception, whipped up by populist politicians; but migrants typically bring skills and consume few services"
Peter Neary,93,Oxford,m,8,8,Strongly Agree,Strongly Agree,Question A: Freer movement of goods and services across borders within Europe has made the average western European citizen better off since the 1980s.,"Greater integration has led to classical gains from trade through specialization, as well as new gains from exploiting supply chains"
Peter Neary,94,Oxford,m,6,7,Disagree,Disagree,Question B: Freer movement of goods and services across borders within Europe has made many low-skilled western European citizens worse off since the 1980s.,"It is not true that many low-skilled workers have lost out, especially considering improved quality and lower prices; but some have lost"
Peter Neary,95,Oxford,m,10,8,Strongly Agree,Strongly Agree,"In general, using more congestion charges in crowded transportation networks — such as higher tolls during peak travel times in cities, and peak fees for airplane takeoff and landing slots — and using the proceeds to lower other taxes would make citizens on average better off.","Travelling on congested roads, no matter how desirable to the individual, imposes costs on other users which governments should internalise"
Peter Neary,96,Oxford,m,8,6,Disagree,Uncertain,Question A: Giving tax incentives to specific firms to locate operations in a country typically generates domestic benefits that outweigh the costs to the country providing the incentives.,Providing information and helping foreign firms cope with bureaucracy are desirable; direct grants are unlikely to match their full costs
Peter Neary,97,Oxford,m,8,7,Disagree,Disagree,Question B: Europe as a whole benefits when European cities or countries compete with each other by giving tax incentives to firms to locate operations in their jurisdictions.,Competition on services and in providing information is desirable; competition on subsidies and tax breaks risks a race to the bottom
Peter Neary,98,Oxford,m,10,8,Strongly Agree,Agree,"Question A: Because of the Brexit vote's outcome, the UK's real per-capita income level is likely to be lower a decade from now than it would have been otherwise.","Definitely a negative impact, though how much depends on how hard is the Brexit and how long the associated uncertainty persists
-see background information here"
Peter Neary,99,Oxford,m,8,7,Agree,Agree,"Question B: Because of the Brexit vote's outcome, the rest of the EU's real per-capita income level is likely to be lower a decade from now than it would have been otherwise.","Europe is more important to the UK than vice versa, so the effect on the rest of the EU should be less severe though still negative"
Philippe Aghion,1,Harvard,m,NA,5,Did Not Answer,Disagree,"Over the next decade, autonomous cars will raise average welfare in the EU by at least as much as smartphones have over the past decade.",
Philippe Aghion,2,Harvard,m,NA,8,Did Not Answer,Agree,"Britain’s Labour party recently proposed giving the Bank of England a target of 3% annual labor productivity growth. Consider the following statement:
Central banks cannot significantly increase productivity growth over a ten year horizon, except perhaps by promoting macroeconomic stability.",
Philippe Aghion,3,Harvard,m,NA,5,Did Not Answer,Uncertain,"Question A: The European Commission has proposed new rules to ensure that “digital business activities are taxed in a fair and growth-friendly way in the EU”. Consider two statements regarding this proposal:
An EU-wide 3% tax on revenue from digital activities would, on balance, be a good idea.",
Philippe Aghion,4,Harvard,m,NA,5,Did Not Answer,Uncertain,"Question B:
If the EU decides to tax digital service providers, it would be better — given the difficulties of measuring and verifying digital activity — to tax them on the revenue, rather than the profits, that they generate locally.",
Philippe Aghion,5,Harvard,m,NA,6,Did Not Answer,Strongly Disagree,"The European Union often uses its antitrust powers to protect EU-based firms from international competition, rather than to promote greater competition in European markets.",
Philippe Aghion,6,Harvard,m,NA,8,Did Not Answer,Agree,"Question A: Trade with China makes most Europeans better off because, among other advantages, they can buy goods that are made or assembled more cheaply in China.",
Philippe Aghion,7,Harvard,m,NA,7,Did Not Answer,Agree,"Question B: Some Europeans who work in the production of competing goods, such as clothing and furniture, are made worse off by trade with China.",
Philippe Aghion,8,Harvard,m,NA,7,Did Not Answer,Strongly Disagree,"Question C: If the EU followed the new US steel tariffs by imposing similar EU tariffs on steel from China, it would improve Europeans’ welfare.",
Philippe Aghion,9,Harvard,m,NA,6,Did Not Answer,Uncertain,"Question A: Assuming it exits its third bailout program this summer without an immediate restructuring or other debt relief, Greece is unlikely to default on its sovereign debt in the coming decade.",
Philippe Aghion,10,Harvard,m,NA,7,Did Not Answer,Disagree,Question B: Greece would be better off if it had decided to exit the euro between 2011 and 2015.,
Philippe Aghion,11,Harvard,m,NA,7,Did Not Answer,Agree,"Question C: If Greece had defaulted on (or restructured) its private debt in 2010, while also staying within the euro, that combination would have been better for Greece than either exiting the euro or proceeding as it has actually done.",
Philippe Aghion,12,Harvard,m,NA,7,Did Not Answer,Disagree,Question A: Bitcoins are more similar to gold than they are to currency.,
Philippe Aghion,13,Harvard,m,NA,6,Did Not Answer,Disagree,Question B: Bitcoins are more similar to gold than they are to Dutch tulips in the 1630s.,
Philippe Aghion,14,Harvard,m,NA,6,Did Not Answer,Uncertain,"The US spends roughly 17% of GDP on healthcare, according to the OECD; most European countries spend less than 12% of GDP.

Higher quality-adjusted US healthcare prices contribute relatively more to the extra US spending than does the combination of higher quantity and quality of US care (interpreting quantity and quality to reflect both greater American healthcare needs due to underlying population health and the delivery of more or better healthcare services to Americans).",
Philippe Aghion,15,Harvard,m,NA,7,Did Not Answer,Agree,"Over the past two years, all else equal, the appeal of the US as a destination for immigrants has changed in ways that will likely decrease innovation in the US economy.",
Philippe Aghion,16,Harvard,m,NA,6,Did Not Answer,Disagree,"Question A: Holding other policies fixed, the average European would be better off if every European country taxed corporate profits at a rate of 20% (based as closely as possible on a common definition of profits).",
Philippe Aghion,17,Harvard,m,NA,6,Did Not Answer,Strongly Disagree,"Question B: If other policies were held fixed and every European country taxed corporate profits at a common rate of 20%, then reducing that common rate substantially below 20% would make the average European better off.",
Philippe Aghion,18,Harvard,m,NA,5,Did Not Answer,Uncertain,"Question A: All else equal, if corporations throughout Europe set quotas for a minimum number of women board members, the shareholder value of European companies would increase.",
Philippe Aghion,19,Harvard,m,NA,5,Did Not Answer,Uncertain,"Question B: Taking into account the likely effects on investments in human capital by men and women, setting quotas throughout Europe for a minimum number of women board members would generate substantial net benefits for Europeans.",
Philippe Aghion,20,Harvard,m,NA,6,Did Not Answer,Disagree,"Question A: Subsidizing renewable energy sources is better than taxing fossil fuels, assuming the subsidy or tax would be set at levels that would reduce carbon emissions by an equivalent amount.",
Philippe Aghion,21,Harvard,m,NA,5,Did Not Answer,Disagree,Question B: Germany’s solar-energy subsidies to date have produced net social benefits for Germany.,
Philippe Aghion,22,Harvard,m,NA,5,Did Not Answer,Uncertain,Question C: Solar-energy subsidies to date in Germany and other countries have produced net social benefits for the world.,
Philippe Aghion,23,Harvard,m,NA,8,Did Not Answer,Agree,"Insights from psychology about individual behavior – examples of which include limited rationality, low self-control, or a taste for fairness – predict several important types of observed market outcomes that fully-rational economic models do not.",
Philippe Aghion,24,Harvard,m,NA,6,Did Not Answer,Uncertain,The influx of refugees into Germany beginning in the summer of 2015 will generate net economic benefits for German citizens over the succeeding decade.,
Philippe Aghion,25,Harvard,m,NA,6,Did Not Answer,Uncertain,"Question A: Holding labor market institutions and job training fixed, rising use of robots and artificial intelligence is likely to increase substantially the number of workers in advanced countries who are unemployed for long periods.",
Philippe Aghion,26,Harvard,m,NA,6,Did Not Answer,Agree,Question B: Rising use of robots and artificial intelligence in advanced countries is likely to create benefits large enough that they could be used to compensate those workers who are substantially negatively affected for their lost wages.,
Philippe Aghion,27,Harvard,m,NA,6,Did Not Answer,Uncertain,"Question A: Consumers will be better off, on balance, if European cities treat firms that provide ride-sharing platforms (such as Uber) as substantively different from taxi firms, and thus not necessarily warranting the same regulation.",
Philippe Aghion,28,Harvard,m,NA,7,Did Not Answer,Agree,"Question B: Assuming that taxi and ride-sharing companies were treated as substantively similar — including requirements that they operate on an equal footing regarding safety, insurance and taxation — letting ride-sharing services compete without restrictions on prices or routes would raise consumer welfare.",
Philippe Aghion,29,Harvard,m,NA,7,Did Not Answer,Agree,"Question C: Regardless of how ride-sharing services are treated, existing regulations for traditional taxi firms in many European cities harm consumers by limiting competition.",
Philippe Aghion,30,Harvard,m,NA,7,Did Not Answer,Agree,"Question A: Revising France’s labor market policies — by reducing employment protection, decentralizing labor negotiations to the firm level, and making training programs more accessible and responsive to labor demands — would, all else equal, increase productivity in France’s economy.",
Philippe Aghion,31,Harvard,m,NA,7,Did Not Answer,Agree,Question B: Reducing employment protection would reduce the equilibrium unemployment rate in France.,
Philippe Aghion,32,Harvard,m,NA,7,Did Not Answer,Agree,Question A: The ECB's asset purchases over the past two years have reduced the threat of deflation in the euro area as a whole.,
Philippe Aghion,33,Harvard,m,NA,6,Did Not Answer,Uncertain,"Question B: If the economic outlook in the euro area becomes less favorable, then increasing the ECB's asset purchase program (in size or duration) would substantially increase the euro area's economic growth over the following five years.",
Philippe Aghion,34,Harvard,m,NA,9,Did Not Answer,Strongly Agree,"In general, absent any inside information, an equity investor can expect to do better by holding a well-diversified, low-fee, passive index fund than by holding a few stocks.",
Philippe Aghion,35,Harvard,m,NA,7,Did Not Answer,Agree,"Question A: Without changes in policy, a rising share of people who are over age 65 will exert a substantial downward influence on per capita real GDP in western European countries.",
Philippe Aghion,36,Harvard,m,NA,8,Did Not Answer,Agree,"Question B: In European countries where the share of those over 65 is rising, there are net social benefits to adjusting retirement ages for state-financed (including pay-as-you-go) pension systems upwards, so that revised retirement ages better reflect longer life expectancies.",
Philippe Aghion,37,Harvard,m,NA,7,Did Not Answer,Agree,"Question A: All else equal, there are substantial advantages to having much of Europe’s human capital and infrastructure for international financial activity clustered in a single city, as they are at present in London.",
Philippe Aghion,38,Harvard,m,NA,7,Did Not Answer,Agree,"Question B: All else equal, Britain’s rules on hiring, firing and working hours are significantly more conducive to financial activity than those in other large European countries.",
Philippe Aghion,39,Harvard,m,5,7,Uncertain,Agree,"Question A: Setting the EU rules aside, and assuming it would take 2.5% of Italy’s GDP to recapitalize its banks, the Italian government would improve financial stability in Europe if it injected this amount of public funds into its banks.",
