Name,Question,Institution,Gender,Confidence,Medianconf,Vote,Median,Comment,Topic,Qtext
Raj Chetty,67,Stanford,m,NA,5,Did Not Answer,Disagree,,Missing Productivity Growth,"The biggest reason for the measured slowdown in US productivity growth since the mid-2000s is that productivity increases have gone mismeasured, including new and better products and services that have been insufficiently captured by real output data."
Liran Einav,67,Stanford,m,3,5,Uncertain,Disagree,,Missing Productivity Growth,"The biggest reason for the measured slowdown in US productivity growth since the mid-2000s is that productivity increases have gone mismeasured, including new and better products and services that have been insufficiently captured by real output data."
James Stock,67,Harvard,m,8,5,Strongly Disagree,Disagree,"The slowdown requires a worsening rate of mismeasurement (2nd derivative) and the research is clear that this is not the case, see links.
-see background information here
-see background information here",Missing Productivity Growth,"The biggest reason for the measured slowdown in US productivity growth since the mid-2000s is that productivity increases have gone mismeasured, including new and better products and services that have been insufficiently captured by real output data."
Emmanuel Saez,67,Berkeley,m,3,5,Disagree,Disagree,,Missing Productivity Growth,"The biggest reason for the measured slowdown in US productivity growth since the mid-2000s is that productivity increases have gone mismeasured, including new and better products and services that have been insufficiently captured by real output data."
Pete Klenow,67,Stanford,m,8,5,Strongly Disagree,Disagree,"-see background information here
-see background information here",Missing Productivity Growth,"The biggest reason for the measured slowdown in US productivity growth since the mid-2000s is that productivity increases have gone mismeasured, including new and better products and services that have been insufficiently captured by real output data."
Pinelopi Goldberg,20,Yale,f,8,5,Agree,Disagree,,Missing Productivity Growth,"The biggest reason for the measured slowdown in US productivity growth since the mid-2000s is that productivity increases have gone mismeasured, including new and better products and services that have been insufficiently captured by real output data."
Steven Kaplan,67,Chicago,m,8,5,Uncertain,Disagree,,Missing Productivity Growth,"The biggest reason for the measured slowdown in US productivity growth since the mid-2000s is that productivity increases have gone mismeasured, including new and better products and services that have been insufficiently captured by real output data."
José Scheinkman,67,Columbia University,m,5,5,Uncertain,Disagree,Mismeasurement plays a role but not sure it is the biggest.,Missing Productivity Growth,"The biggest reason for the measured slowdown in US productivity growth since the mid-2000s is that productivity increases have gone mismeasured, including new and better products and services that have been insufficiently captured by real output data."
David Cutler,67,Harvard,m,5,5,Uncertain,Disagree,,Missing Productivity Growth,"The biggest reason for the measured slowdown in US productivity growth since the mid-2000s is that productivity increases have gone mismeasured, including new and better products and services that have been insufficiently captured by real output data."
Anil Kashyap,67,Chicago,m,NA,5,No Opinion,Disagree,,Missing Productivity Growth,"The biggest reason for the measured slowdown in US productivity growth since the mid-2000s is that productivity increases have gone mismeasured, including new and better products and services that have been insufficiently captured by real output data."
Christopher Udry,67,Northwestern,m,7,5,Uncertain,Disagree,It is clear that this understatement exists. The magnitude is far more uncertain.,Missing Productivity Growth,"The biggest reason for the measured slowdown in US productivity growth since the mid-2000s is that productivity increases have gone mismeasured, including new and better products and services that have been insufficiently captured by real output data."
Richard Schmalensee,67,MIT,m,7,5,Strongly Disagree,Disagree,"It may be a factor, but the productivity slowdown is widespread, and nothing indicates that mismeasurement is the most important factor.",Missing Productivity Growth,"The biggest reason for the measured slowdown in US productivity growth since the mid-2000s is that productivity increases have gone mismeasured, including new and better products and services that have been insufficiently captured by real output data."
Marianne Bertrand,67,Chicago,f,5,5,Disagree,Disagree,,Missing Productivity Growth,"The biggest reason for the measured slowdown in US productivity growth since the mid-2000s is that productivity increases have gone mismeasured, including new and better products and services that have been insufficiently captured by real output data."
Alan Auerbach,67,Berkeley,m,5,5,Uncertain,Disagree,,Missing Productivity Growth,"The biggest reason for the measured slowdown in US productivity growth since the mid-2000s is that productivity increases have gone mismeasured, including new and better products and services that have been insufficiently captured by real output data."
Abhijit Banerjee,67,MIT,m,7,5,Uncertain,Disagree,,Missing Productivity Growth,"The biggest reason for the measured slowdown in US productivity growth since the mid-2000s is that productivity increases have gone mismeasured, including new and better products and services that have been insufficiently captured by real output data."
Daron Acemoglu,67,MIT,m,7,5,Disagree,Disagree,There is no evidence supporting this claim. Productivity has always been mismeasured. No compelling evidence that this has gotten worse.,Missing Productivity Growth,"The biggest reason for the measured slowdown in US productivity growth since the mid-2000s is that productivity increases have gone mismeasured, including new and better products and services that have been insufficiently captured by real output data."
Barry Eichengreen,67,Berkeley,m,7,5,Disagree,Disagree,"Requires mismeasurement problems to have grown over time. Mismeasurement may have increased slightly, but only slightly in my view.",Missing Productivity Growth,"The biggest reason for the measured slowdown in US productivity growth since the mid-2000s is that productivity increases have gone mismeasured, including new and better products and services that have been insufficiently captured by real output data."
Michael Greenstone,67,Chicago,m,1,5,Uncertain,Disagree,unaware of decisive evidence that this is biggest explanation for this period,Missing Productivity Growth,"The biggest reason for the measured slowdown in US productivity growth since the mid-2000s is that productivity increases have gone mismeasured, including new and better products and services that have been insufficiently captured by real output data."
William Nordhaus,67,Yale,m,8,5,Disagree,Disagree,See RJ Gordon on this topic.,Missing Productivity Growth,"The biggest reason for the measured slowdown in US productivity growth since the mid-2000s is that productivity increases have gone mismeasured, including new and better products and services that have been insufficiently captured by real output data."
Markus Brunnermeier,67,Princeton,m,4,5,Uncertain,Disagree,,Missing Productivity Growth,"The biggest reason for the measured slowdown in US productivity growth since the mid-2000s is that productivity increases have gone mismeasured, including new and better products and services that have been insufficiently captured by real output data."
David Autor,67,MIT,m,7,5,Disagree,Disagree,"A number of papers debunk this idea, eg. Syverson JEP 2017. There's surely mismeasurement, but v. unlikely the primary explanation for trend",Missing Productivity Growth,"The biggest reason for the measured slowdown in US productivity growth since the mid-2000s is that productivity increases have gone mismeasured, including new and better products and services that have been insufficiently captured by real output data."
Alberto Alesina,67,Harvard,m,3,5,Agree,Disagree,,Missing Productivity Growth,"The biggest reason for the measured slowdown in US productivity growth since the mid-2000s is that productivity increases have gone mismeasured, including new and better products and services that have been insufficiently captured by real output data."
Oliver Hart,61,Harvard,m,5,5,Uncertain,Disagree,It's a reason but I'm not sure that it is the biggest reason.,Missing Productivity Growth,"The biggest reason for the measured slowdown in US productivity growth since the mid-2000s is that productivity increases have gone mismeasured, including new and better products and services that have been insufficiently captured by real output data."
Barry Eichengreen,218,Berkeley,m,7,7,Strongly Agree,Agree,,Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Emmanuel Saez,218,Berkeley,m,7,7,Agree,Agree,,Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Maurice Obstfeld,75,Berkeley,m,5,7,Agree,Agree,"The likely outcome, though the answer depends on relevant elasticities.",Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Claudia Goldin,20,Harvard,f,3,7,Agree,Agree,,Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
José Scheinkman,219,Columbia University,m,8,7,Strongly Agree,Agree,,Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Raj Chetty,218,Stanford,m,10,7,Strongly Agree,Agree,,Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Pete Klenow,219,Stanford,m,8,7,Strongly Agree,Agree,,Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Bengt Holmström,218,MIT,m,10,7,Strongly Agree,Agree,,Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Aaron Edlin,219,Berkeley,m,NA,7,Did Not Answer,Agree,,Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Pinelopi Goldberg,172,Yale,f,6,7,Agree,Agree,,Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Caroline Hoxby,218,Stanford,f,NA,7,Did Not Answer,Agree,,Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Joseph Altonji,219,Yale,m,5,7,Agree,Agree,#NAME?,Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Katherine Baicker,218,Chicago,f,3,7,Agree,Agree,,Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
David Autor,219,MIT,m,10,7,Strongly Agree,Agree,Taxing negative externalities reduces economic distortions; taxing labor creates them. This is the tax equivalent of a free lunch!,Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Angus Deaton,219,Princeton,m,9,7,Strongly Agree,Agree,,Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Richard Schmalensee,218,MIT,m,9,7,Strongly Agree,Agree,,Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Nancy Stokey,54,Chicago,f,6,7,Agree,Agree,,Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Alan Auerbach,218,Berkeley,m,5,7,Agree,Agree,,Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Jonathan Levin,219,Stanford,m,4,7,Agree,Agree,"Agree at a high level, but implementation of such a tax could create many new distortions and loopholes.",Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Marianne Bertrand,218,Chicago,f,4,7,Agree,Agree,,Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Janet Currie,68,Princeton,f,6,7,Agree,Agree,,Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Judith Chevalier,219,Yale,f,10,7,Agree,Agree,"Since carbon is a worldwide pollutant, leakage of production to other jurisdictions remains a concern.",Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Anil Kashyap,219,Chicago,m,1,7,Agree,Agree,,Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Ray Fair,219,Yale,m,8,7,Strongly Agree,Agree,,Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Daron Acemoglu,218,MIT,m,9,7,Strongly Agree,Agree,,Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Hyun Song Shin,32,Princeton,m,7,7,Agree,Agree,,Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Kenneth Judd,219,Stanford,m,7,7,Agree,Agree,,Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Darrell Duffie,218,Stanford,m,4,7,Strongly Agree,Agree,"Pollution is a negative externality. It is hard to argue the same for employment! If $150b per year isn't way too much tax, this is obvious.",Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Richard Thaler,219,Chicago,m,8,7,Agree,Agree,Great on effiency but not on progressivity so you have to get that right elsewhere.,Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Robert Hall,219,Stanford,m,4,7,Uncertain,Agree,"There's reasonable evidence that carbon emissions raise the temp, but it is less clear that the net effects of warming are negative.",Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
William Nordhaus,218,Yale,m,10,7,Strongly Agree,Agree,,Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Edward Lazear,1,Stanford,m,NA,7,Did Not Answer,Agree,,Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
David Cutler,219,Harvard,m,8,7,Strongly Agree,Agree,,Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Christopher Udry,219,Northwestern,m,8,7,Strongly Agree,Agree,"The details matter, and CO2 reduction is a global public good, so this policy is not sufficient. But it's a step forward.",Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Austan Goolsbee,218,Chicago,m,6,7,Agree,Agree,but partly b/c statement intentionally doesn't consider distributional or implementation issues with carbon taxes.,Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Eric Maskin,219,Harvard,m,8,7,Agree,Agree,,Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Michael Greenstone,219,Chicago,m,9,7,Strongly Agree,Agree,"The $20 tax is v close to U.S. government's estimate of the social cost of carbon of about $21 per ton. See links below for more details.
-see background information here
-see background information here",Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Alberto Alesina,219,Harvard,m,NA,7,Did Not Answer,Agree,,Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Luigi Zingales,21,Chicago,m,7,7,Strongly Agree,Agree,,Carbon Taxes II,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Barry Eichengreen,301,Berkeley,m,7,6,Agree,Agree,,Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Darrell Duffie,301,Stanford,m,6,6,Agree,Agree,"Yes, but the situation is not as extreme as was the case a few years ago.",Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Aaron Edlin,302,Berkeley,m,8,6,Strongly Agree,Agree,"Everyone thinks so. Can everyone be wrong? Yes. But not every time, and not most of the time.",Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Pete Klenow,302,Stanford,m,1,6,Uncertain,Agree,,Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Joseph Altonji,302,Yale,m,5,6,Agree,Agree,,Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
David Cutler,302,Harvard,m,7,6,Agree,Agree,,Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Richard Schmalensee,301,MIT,m,2,6,Uncertain,Agree,Not my terrain. I know little more than what I read in the unreliable press.,Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Caroline Hoxby,301,Stanford,f,6,6,Agree,Agree,,Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Kenneth Judd,302,Stanford,m,5,6,Uncertain,Agree,,Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Bengt Holmström,301,MIT,m,8,6,Strongly Agree,Agree,,Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Eric Maskin,302,Harvard,m,NA,6,---,Agree,---,Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Janet Currie,151,Princeton,f,5,6,Agree,Agree,,Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Alberto Alesina,298,Harvard,m,4,6,Agree,Agree,,Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Anil Kashyap,302,Chicago,m,10,6,Strongly Agree,Agree,"The same policies are creating big imbalances in China by thwarting price signals. The eventual adjustment for China could be ugly.
-see background information here",Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Raj Chetty,301,Stanford,m,4,6,Agree,Agree,,Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Austan Goolsbee,301,Chicago,m,10,6,Strongly Agree,Agree,"multiple trillions of foreign reserves, giant trade surpluses, fighting to contain domestic inflation. Smells a whole like undervaluation.",Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Cecilia Rouse,31,Princeton,f,NA,6,No Opinion,Agree,I don't know enough about what China may or may not be doing to state an informed opinion.,Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Robert Hall,302,Stanford,m,3,6,Uncertain,Agree,"China has many policies; some raise and some lower the value of the yuan. Absent the ones that lower its value, it would rise.",Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Ray Fair,302,Yale,m,10,6,Strongly Agree,Agree,,Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
José Scheinkman,302,Columbia University,m,8,6,Agree,Agree,"Although these policies also increase inflation, what erodes a portion of the impact on the real exchange rate.",Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Daron Acemoglu,301,MIT,m,5,6,Agree,Agree,,Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Maurice Obstfeld,158,Berkeley,m,10,6,Strongly Agree,Agree,,Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
David Autor,302,MIT,m,5,6,Agree,Agree,"That is my understanding, but this is second-hand information, not my area of expertise.",Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Christopher Udry,302,Northwestern,m,6,6,Agree,Agree,,Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Alan Auerbach,301,Berkeley,m,7,6,Agree,Agree,,Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
James Stock,124,Harvard,m,5,6,Agree,Agree,,Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Michael Greenstone,302,Chicago,m,8,6,Strongly Agree,Agree,,Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Marianne Bertrand,301,Chicago,f,1,6,Agree,Agree,,Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Pinelopi Goldberg,255,Yale,f,7,6,Agree,Agree,Seems uncontroversial.,Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Luigi Zingales,104,Chicago,m,6,6,Strongly Agree,Agree,,Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
