Name,Question,Qtext
Christopher Udry,CONF_310,"Question A: Unless they have inside information, very few investors, if any, can consistently make accurate predictions about whether the price of an individual stock will rise or fall on a given day."
Christopher Udry,CONF_311,"Question B: Plausible expectations of future dividends, discounted using a plausible risk-adjusted interest rate, explain well the level of stock prices for recently listed internet businesses in 1999."
Christopher Udry,CONF_312,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Christopher Udry,CONF_313,"Public school students would receive a higher quality education if they all had the option of taking the government money (local, state, federal) currently being spent on their own education and turning that money into vouchers that they could use towards covering the costs of any private school or public school of their choice (e.g. charter schools)."
Christopher Udry,CONF_314,"Question A: All else equal, permanently raising the federal marginal tax rate on ordinary income by 1 percentage point for those in the top (i.e., currently 35%) tax bracket would increase federal tax revenue over the next 10 years."
Christopher Udry,CONF_315,Question B: The cumulative budget shortfalls in the US over the next 10 years can be reduced by half (or more) purely by increasing the federal marginal tax rate on ordinary income for those in the top tax bracket.
Christopher Udry,CONF_316,"All else equal, the Fed's new plan to increase the maturity of its Treasury holdings will boost expected real GDP growth for calendar year 2012 by at least one percentage point."
Christopher Udry,CONF_317,
Christopher Udry,CONF_318,NA
Christopher Udry,CONF_319,NA
Christopher Udry,CONF_320,NA
Christopher Udry,CONF_321,NA
Christopher Udry,CONF_322,NA
Christopher Udry,CONF_323,NA
Christopher Udry,CONF_324,NA
Christopher Udry,CONF_325,NA
Christopher Udry,CONF_326,NA
Christopher Udry,CONF_327,NA
Christopher Udry,CONF_328,NA
Christopher Udry,CONF_329,NA
Christopher Udry,CONF_330,NA
Christopher Udry,CONF_331,NA
Christopher Udry,CONF_332,NA
Christopher Udry,CONF_333,NA
Christopher Udry,CONF_334,NA
Christopher Udry,CONF_335,NA
Christopher Udry,CONF_336,NA
Christopher Udry,CONF_337,NA
Christopher Udry,CONF_338,NA
Christopher Udry,CONF_339,NA
Christopher Udry,CONF_340,NA
Christopher Udry,CONF_341,NA
Christopher Udry,CONF_342,NA
Christopher Udry,CONF_343,NA
Christopher Udry,CONF_344,NA
Christopher Udry,CONF_345,NA
Christopher Udry,CONF_346,NA
Christopher Udry,CONF_347,NA
Christopher Udry,CONF_348,NA
Christopher Udry,CONF_349,NA
Christopher Udry,CONF_350,NA
Christopher Udry,CONF_351,NA
Christopher Udry,CONF_352,NA
Christopher Udry,CONF_353,NA
Christopher Udry,CONF_354,NA
Christopher Udry,CONF_355,NA
Christopher Udry,CONF_356,NA
Christopher Udry,CONF_357,NA
Christopher Udry,CONF_358,NA
Christopher Udry,CONF_359,NA
Christopher Udry,CONF_360,NA
Christopher Udry,CONF_361,NA
Christopher Udry,CONF_362,NA
Christopher Udry,CONF_363,NA
Christopher Udry,CONF_364,NA
Christopher Udry,CONF_365,NA
Christopher Udry,CONF_366,NA
Christopher Udry,CONF_367,NA
Christopher Udry,CONF_368,NA
Christopher Udry,CONF_369,NA
Christopher Udry,CONF_370,NA
Christopher Udry,CONF_371,NA
Christopher Udry,CONF_372,NA
Christopher Udry,CONF_373,NA
Christopher Udry,CONF_374,NA
Christopher Udry,CONF_375,NA
Christopher Udry,CONF_376,NA
Christopher Udry,CONF_377,NA
Christopher Udry,CONF_378,NA
Christopher Udry,CONF_379,NA
Christopher Udry,CONF_380,NA
Christopher Udry,CONF_381,NA
Christopher Udry,CONF_382,NA
Christopher Udry,CONF_383,NA
Christopher Udry,CONF_384,NA
Christopher Udry,CONF_385,NA
Christopher Udry,CONF_386,NA
Christopher Udry,CONF_387,NA
Christopher Udry,CONF_388,NA
Christopher Udry,CONF_389,NA
Christopher Udry,CONF_390,NA
Christopher Udry,CONF_391,NA
Christopher Udry,CONF_392,NA
Christopher Udry,CONF_393,NA
Christopher Udry,CONF_394,NA
Christopher Udry,CONF_395,NA
Christopher Udry,CONF_396,NA
Christopher Udry,CONF_397,NA
Christopher Udry,CONF_398,NA
Christopher Udry,CONF_399,NA
Christopher Udry,CONF_400,NA
Christopher Udry,CONF_401,NA
Christopher Udry,CONF_402,NA
Christopher Udry,CONF_403,NA
Christopher Udry,CONF_404,NA
Christopher Udry,CONF_405,NA
Christopher Udry,CONF_406,NA
Christopher Udry,CONF_407,NA
Christopher Udry,CONF_408,NA
Christopher Udry,CONF_409,NA
Christopher Udry,CONF_410,NA
Christopher Udry,CONF_411,NA
Christopher Udry,CONF_412,NA
Christopher Udry,CONF_413,NA
Christopher Udry,CONF_414,NA
Christopher Udry,CONF_415,NA
Christopher Udry,CONF_416,NA
Christopher Udry,CONF_417,NA
Christopher Udry,CONF_418,NA
Christopher Udry,CONF_419,NA
Christopher Udry,CONF_420,NA
Christopher Udry,CONF_421,NA
Christopher Udry,CONF_422,NA
Christopher Udry,CONF_423,NA
Christopher Udry,CONF_424,NA
Christopher Udry,CONF_425,NA
Christopher Udry,CONF_426,NA
Christopher Udry,CONF_427,NA
Christopher Udry,CONF_428,NA
Christopher Udry,CONF_429,NA
Christopher Udry,CONF_430,NA
Christopher Udry,CONF_431,NA
Christopher Udry,CONF_432,NA
Christopher Udry,CONF_433,NA
Christopher Udry,CONF_434,NA
Christopher Udry,CONF_435,NA
Christopher Udry,CONF_436,NA
Christopher Udry,CONF_437,NA
Christopher Udry,CONF_438,NA
Christopher Udry,CONF_439,NA
Christopher Udry,CONF_440,NA
Christopher Udry,CONF_441,NA
Christopher Udry,CONF_442,NA
Christopher Udry,CONF_443,NA
Christopher Udry,CONF_444,NA
Christopher Udry,CONF_445,NA
Christopher Udry,CONF_446,NA
Christopher Udry,CONF_447,NA
Christopher Udry,CONF_448,NA
Christopher Udry,CONF_449,NA
Christopher Udry,CONF_450,NA
Christopher Udry,CONF_451,NA
Christopher Udry,CONF_452,NA
Christopher Udry,CONF_453,NA
Christopher Udry,CONF_454,NA
Christopher Udry,CONF_455,NA
Christopher Udry,CONF_456,NA
Christopher Udry,CONF_457,NA
Christopher Udry,CONF_458,NA
Christopher Udry,CONF_459,NA
Christopher Udry,CONF_460,NA
Christopher Udry,CONF_461,NA
Christopher Udry,CONF_462,NA
Christopher Udry,CONF_463,NA
Christopher Udry,CONF_464,NA
Christopher Udry,CONF_465,NA
Christopher Udry,CONF_466,NA
Christopher Udry,CONF_467,NA
Christopher Udry,CONF_468,NA
Christopher Udry,CONF_469,NA
Christopher Udry,CONF_470,NA
Christopher Udry,CONF_471,NA
Christopher Udry,CONF_472,NA
Christopher Udry,CONF_473,NA
Christopher Udry,CONF_474,NA
Christopher Udry,CONF_475,NA
Christopher Udry,CONF_476,NA
Christopher Udry,CONF_477,NA
Christopher Udry,CONF_478,NA
Christopher Udry,CONF_479,NA
Christopher Udry,CONF_480,NA
Christopher Udry,CONF_481,NA
Christopher Udry,CONF_482,NA
Christopher Udry,CONF_483,NA
Christopher Udry,CONF_484,NA
Christopher Udry,CONF_485,NA
Christopher Udry,CONF_486,NA
Christopher Udry,CONF_487,NA
Christopher Udry,CONF_488,NA
Christopher Udry,CONF_489,NA
Christopher Udry,CONF_490,NA
Christopher Udry,CONF_491,NA
Christopher Udry,CONF_492,NA
Christopher Udry,CONF_493,NA
Christopher Udry,CONF_494,NA
Christopher Udry,CONF_495,NA
Christopher Udry,CONF_496,NA
Christopher Udry,CONF_497,NA
Christopher Udry,CONF_498,NA
Christopher Udry,CONF_499,NA
Christopher Udry,CONF_500,NA
Christopher Udry,CONF_501,NA
Christopher Udry,CONF_502,NA
Christopher Udry,CONF_503,NA
Christopher Udry,CONF_504,NA
Christopher Udry,CONF_505,NA
Christopher Udry,CONF_506,NA
Christopher Udry,CONF_507,NA
Christopher Udry,CONF_508,NA
Christopher Udry,CONF_509,NA
Christopher Udry,CONF_510,NA
Christopher Udry,CONF_511,NA
Christopher Udry,CONF_512,NA
Christopher Udry,CONF_513,NA
Christopher Udry,CONF_514,NA
Christopher Udry,CONF_515,NA
Christopher Udry,CONF_516,NA
Christopher Udry,CONF_517,NA
Christopher Udry,CONF_518,NA
Christopher Udry,CONF_519,NA
Christopher Udry,CONF_520,NA
Christopher Udry,CONF_521,NA
Christopher Udry,CONF_522,NA
Christopher Udry,CONF_523,NA
Christopher Udry,CONF_524,NA
Christopher Udry,CONF_525,NA
Christopher Udry,CONF_526,NA
Christopher Udry,CONF_527,NA
Christopher Udry,CONF_528,NA
Christopher Udry,CONF_529,NA
Christopher Udry,CONF_530,NA
Christopher Udry,CONF_531,NA
Christopher Udry,CONF_532,NA
Christopher Udry,CONF_533,NA
Christopher Udry,CONF_534,NA
Christopher Udry,CONF_535,NA
Christopher Udry,CONF_536,NA
Christopher Udry,CONF_537,NA
Christopher Udry,CONF_538,NA
Christopher Udry,CONF_539,NA
Christopher Udry,CONF_540,NA
Christopher Udry,CONF_541,NA
Christopher Udry,CONF_542,NA
Christopher Udry,CONF_543,NA
Christopher Udry,CONF_544,NA
Christopher Udry,CONF_545,NA
Christopher Udry,CONF_546,NA
Christopher Udry,CONF_547,NA
Christopher Udry,CONF_548,NA
Christopher Udry,CONF_549,NA
Christopher Udry,CONF_550,NA
Christopher Udry,CONF_551,NA
Christopher Udry,CONF_552,NA
Christopher Udry,CONF_553,NA
Christopher Udry,CONF_554,NA
Christopher Udry,CONF_555,NA
Christopher Udry,CONF_556,NA
Christopher Udry,CONF_557,NA
Christopher Udry,CONF_558,NA
Christopher Udry,CONF_559,NA
Christopher Udry,CONF_560,NA
Christopher Udry,CONF_561,NA
Christopher Udry,CONF_562,NA
Christopher Udry,CONF_563,NA
Christopher Udry,CONF_564,NA
Christopher Udry,CONF_565,NA
Christopher Udry,CONF_566,NA
Christopher Udry,CONF_567,NA
Christopher Udry,CONF_568,NA
Christopher Udry,CONF_569,NA
Christopher Udry,CONF_570,NA
Christopher Udry,CONF_571,NA
Christopher Udry,CONF_572,NA
Christopher Udry,CONF_573,NA
Christopher Udry,CONF_574,NA
Christopher Udry,CONF_575,NA
Christopher Udry,CONF_576,NA
Christopher Udry,CONF_577,NA
Christopher Udry,CONF_578,NA
Christopher Udry,CONF_579,NA
Christopher Udry,CONF_580,NA
Christopher Udry,CONF_581,NA
Christopher Udry,CONF_582,NA
Christopher Udry,CONF_583,NA
Christopher Udry,CONF_584,NA
Christopher Udry,CONF_585,NA
Christopher Udry,CONF_586,NA
Christopher Udry,CONF_587,NA
Christopher Udry,CONF_588,NA
Christopher Udry,CONF_589,NA
Christopher Udry,CONF_590,NA
Christopher Udry,CONF_591,NA
Christopher Udry,CONF_592,NA
Christopher Udry,CONF_593,NA
Christopher Udry,CONF_594,NA
Christopher Udry,CONF_595,NA
Christopher Udry,CONF_596,NA
Christopher Udry,CONF_597,NA
Christopher Udry,CONF_598,NA
Christopher Udry,CONF_599,NA
Christopher Udry,CONF_600,NA
Christopher Udry,CONF_601,NA
Christopher Udry,CONF_602,NA
Christopher Udry,CONF_603,NA
Christopher Udry,CONF_604,NA
Christopher Udry,CONF_605,NA
Christopher Udry,CONF_606,NA
Christopher Udry,CONF_607,NA
Christopher Udry,CONF_608,NA
Christopher Udry,CONF_609,NA
Christopher Udry,CONF_610,NA
Christopher Udry,CONF_611,NA
Christopher Udry,CONF_612,NA
Christopher Udry,CONF_613,NA
Christopher Udry,CONF_614,NA
Christopher Udry,CONF_615,NA
Christopher Udry,CONF_616,NA
Christopher Udry,CONF_617,NA
Christopher Udry,CONF_618,NA
Christopher Udry,CONF_619,NA
Christopher Udry,CONF_620,NA
Christopher Udry,CONF_621,NA
Christopher Udry,CONF_622,NA
Christopher Udry,CONF_623,NA
Christopher Udry,CONF_624,NA
Christopher Udry,CONF_625,NA
Christopher Udry,CONF_626,NA
Christopher Udry,CONF_627,NA
Christopher Udry,CONF_628,NA
Christopher Udry,CONF_629,NA
Christopher Udry,CONF_630,NA
Christopher Udry,CONF_631,NA
Christopher Udry,CONF_632,NA
Christopher Udry,CONF_633,NA
Christopher Udry,CONF_634,NA
Christopher Udry,CONF_635,NA
Christopher Udry,CONF_636,NA
Christopher Udry,CONF_637,NA
Christopher Udry,CONF_638,NA
Christopher Udry,CONF_639,NA
Christopher Udry,CONF_640,NA
Christopher Udry,CONF_641,NA
Christopher Udry,CONF_642,NA
Christopher Udry,CONF_643,NA
Christopher Udry,CONF_644,NA
Christopher Udry,CONF_645,NA
Christopher Udry,CONF_646,NA
Christopher Udry,CONF_647,NA
Christopher Udry,CONF_648,NA
Christopher Udry,CONF_649,NA
Christopher Udry,CONF_650,NA
Christopher Udry,CONF_651,NA
Christopher Udry,CONF_652,NA
Christopher Udry,CONF_653,NA
Christopher Udry,CONF_654,NA
Christopher Udry,CONF_655,NA
Christopher Udry,CONF_656,NA
Christopher Udry,CONF_657,NA
Christopher Udry,CONF_658,NA
Christopher Udry,CONF_659,NA
Christopher Udry,CONF_660,NA
Christopher Udry,CONF_661,NA
Christopher Udry,CONF_662,NA
Christopher Udry,CONF_663,NA
Christopher Udry,CONF_664,NA
Christopher Udry,CONF_665,NA
Christopher Udry,CONF_666,NA
Christopher Udry,CONF_667,NA
Christopher Udry,CONF_668,NA
Christopher Udry,CONF_669,NA
Christopher Udry,CONF_670,NA
Christopher Udry,CONF_671,NA
Christopher Udry,CONF_672,NA
Christopher Udry,CONF_673,NA
Christopher Udry,CONF_674,NA
Christopher Udry,CONF_675,NA
Christopher Udry,CONF_676,NA
Christopher Udry,CONF_677,NA
Christopher Udry,CONF_678,NA
Christopher Udry,CONF_679,NA
Christopher Udry,CONF_680,NA
Christopher Udry,CONF_681,NA
Christopher Udry,CONF_682,NA
Christopher Udry,CONF_683,NA
Christopher Udry,CONF_684,NA
Christopher Udry,CONF_685,NA
Christopher Udry,CONF_686,NA
Christopher Udry,CONF_687,NA
Christopher Udry,CONF_688,NA
Christopher Udry,CONF_689,NA
Christopher Udry,CONF_690,NA
Christopher Udry,CONF_691,NA
Christopher Udry,CONF_692,NA
Christopher Udry,CONF_693,NA
Christopher Udry,CONF_694,NA
Christopher Udry,CONF_695,NA
Christopher Udry,CONF_696,NA
Christopher Udry,CONF_697,NA
Christopher Udry,CONF_698,NA
Christopher Udry,CONF_699,NA
Christopher Udry,CONF_700,NA
Christopher Udry,CONF_701,NA
Christopher Udry,CONF_702,NA
Christopher Udry,CONF_703,NA
Christopher Udry,CONF_704,NA
Christopher Udry,CONF_705,NA
Christopher Udry,CONF_706,NA
Christopher Udry,CONF_707,NA
Christopher Udry,CONF_708,NA
Christopher Udry,CONF_709,NA
Christopher Udry,CONF_710,NA
Christopher Udry,CONF_711,NA
Christopher Udry,CONF_712,NA
Christopher Udry,CONF_713,NA
Christopher Udry,CONF_714,NA
Christopher Udry,CONF_715,NA
Christopher Udry,CONF_716,NA
Christopher Udry,CONF_717,NA
Christopher Udry,CONF_718,NA
Christopher Udry,CONF_719,NA
Christopher Udry,CONF_720,NA
Christopher Udry,CONF_721,NA
Christopher Udry,CONF_722,NA
Christopher Udry,CONF_723,NA
Christopher Udry,CONF_724,NA
Christopher Udry,CONF_725,NA
Christopher Udry,CONF_726,NA
Christopher Udry,CONF_727,NA
Christopher Udry,CONF_728,NA
Christopher Udry,CONF_729,NA
Christopher Udry,CONF_730,NA
Christopher Udry,CONF_731,NA
Christopher Udry,CONF_732,NA
Christopher Udry,CONF_733,NA
Christopher Udry,CONF_734,NA
Christopher Udry,CONF_735,NA
Christopher Udry,CONF_736,NA
Christopher Udry,CONF_737,NA
Christopher Udry,CONF_738,NA
Christopher Udry,CONF_739,NA
Christopher Udry,CONF_740,NA
Christopher Udry,CONF_741,NA
Christopher Udry,CONF_742,NA
Christopher Udry,CONF_743,NA
Christopher Udry,CONF_744,NA
Christopher Udry,CONF_745,NA
Christopher Udry,CONF_746,NA
Christopher Udry,CONF_747,NA
Christopher Udry,CONF_748,NA
Christopher Udry,CONF_749,NA
Christopher Udry,CONF_750,NA
Christopher Udry,CONF_751,NA
Christopher Udry,CONF_752,NA
Christopher Udry,CONF_753,NA
Christopher Udry,CONF_754,NA
Christopher Udry,CONF_755,NA
Christopher Udry,CONF_756,NA
Christopher Udry,CONF_757,NA
Christopher Udry,CONF_758,NA
Christopher Udry,CONF_759,NA
Christopher Udry,CONF_760,NA
Christopher Udry,CONF_761,NA
Christopher Udry,CONF_762,NA
Christopher Udry,CONF_763,NA
Christopher Udry,CONF_764,NA
Christopher Udry,CONF_765,NA
Christopher Udry,CONF_766,NA
Christopher Udry,CONF_767,NA
Christopher Udry,CONF_768,NA
Christopher Udry,CONF_769,NA
Christopher Udry,CONF_770,NA
Christopher Udry,CONF_771,NA
Christopher Udry,CONF_772,NA
Christopher Udry,CONF_773,NA
Christopher Udry,CONF_774,NA
Christopher Udry,CONF_775,NA
Christopher Udry,CONF_776,NA
Christopher Udry,CONF_777,NA
Christopher Udry,CONF_778,NA
Christopher Udry,CONF_779,NA
Christopher Udry,CONF_780,NA
Christopher Udry,CONF_781,NA
Christopher Udry,CONF_782,NA
Christopher Udry,CONF_783,NA
Christopher Udry,CONF_784,NA
Christopher Udry,CONF_785,NA
Christopher Udry,CONF_786,NA
Christopher Udry,CONF_787,NA
Christopher Udry,CONF_788,NA
Christopher Udry,CONF_789,NA
Christopher Udry,CONF_790,NA
Christopher Udry,CONF_791,NA
Christopher Udry,CONF_792,NA
Christopher Udry,CONF_793,NA
Christopher Udry,CONF_794,NA
Christopher Udry,CONF_795,NA
Christopher Udry,CONF_796,NA
Christopher Udry,CONF_797,NA
Christopher Udry,CONF_798,NA
Christopher Udry,CONF_799,NA
Christopher Udry,CONF_800,NA
Christopher Udry,CONF_801,NA
Christopher Udry,CONF_802,NA
Christopher Udry,CONF_803,NA
Christopher Udry,CONF_804,NA
Christopher Udry,CONF_805,NA
Christopher Udry,CONF_806,NA
Christopher Udry,CONF_807,NA
Christopher Udry,CONF_808,NA
Christopher Udry,CONF_809,NA
Christopher Udry,CONF_810,NA
Christopher Udry,CONF_811,NA
Christopher Udry,CONF_812,NA
Christopher Udry,CONF_813,NA
Christopher Udry,CONF_814,NA
Christopher Udry,CONF_815,NA
Christopher Udry,CONF_816,NA
Christopher Udry,CONF_817,NA
Christopher Udry,CONF_818,NA
Christopher Udry,CONF_819,NA
Christopher Udry,CONF_820,NA
Christopher Udry,CONF_821,NA
Christopher Udry,CONF_822,NA
Christopher Udry,CONF_823,NA
Christopher Udry,CONF_824,NA
Christopher Udry,CONF_825,NA
Christopher Udry,CONF_826,NA
Christopher Udry,CONF_827,NA
Christopher Udry,CONF_828,NA
Christopher Udry,CONF_829,NA
Christopher Udry,CONF_830,NA
Christopher Udry,CONF_831,NA
Christopher Udry,CONF_832,NA
Christopher Udry,CONF_833,NA
Christopher Udry,CONF_834,NA
Christopher Udry,CONF_835,NA
Christopher Udry,CONF_836,NA
Christopher Udry,CONF_837,NA
Christopher Udry,CONF_838,NA
Christopher Udry,CONF_839,NA
Christopher Udry,CONF_840,NA
Christopher Udry,CONF_841,NA
Christopher Udry,CONF_842,NA
Christopher Udry,CONF_843,NA
Christopher Udry,CONF_844,NA
Christopher Udry,CONF_845,NA
Christopher Udry,CONF_846,NA
Christopher Udry,CONF_847,NA
Christopher Udry,CONF_848,NA
Christopher Udry,CONF_849,NA
Christopher Udry,CONF_850,NA
Christopher Udry,CONF_851,NA
Christopher Udry,CONF_852,NA
Christopher Udry,CONF_853,NA
Christopher Udry,CONF_854,NA
Christopher Udry,CONF_855,NA
Christopher Udry,CONF_856,NA
Christopher Udry,CONF_857,NA
Christopher Udry,CONF_858,NA
Christopher Udry,CONF_859,NA
Christopher Udry,CONF_860,NA
Christopher Udry,CONF_861,NA
Christopher Udry,CONF_862,NA
Christopher Udry,CONF_863,NA
Christopher Udry,CONF_864,NA
Christopher Udry,CONF_865,NA
Christopher Udry,CONF_866,NA
Christopher Udry,CONF_867,NA
Christopher Udry,CONF_868,NA
Christopher Udry,CONF_869,NA
Christopher Udry,CONF_870,NA
Christopher Udry,CONF_871,NA
Christopher Udry,CONF_872,NA
Christopher Udry,CONF_873,NA
Christopher Udry,CONF_874,NA
Christopher Udry,CONF_875,NA
Christopher Udry,CONF_876,NA
Christopher Udry,CONF_877,NA
Christopher Udry,CONF_878,NA
Christopher Udry,CONF_879,NA
Christopher Udry,CONF_880,NA
Christopher Udry,CONF_881,NA
Christopher Udry,CONF_882,NA
Christopher Udry,CONF_883,NA
Christopher Udry,CONF_884,NA
Christopher Udry,CONF_885,NA
Christopher Udry,CONF_886,NA
Christopher Udry,CONF_887,NA
Christopher Udry,CONF_888,NA
Christopher Udry,CONF_889,NA
Christopher Udry,CONF_890,NA
Christopher Udry,CONF_891,NA
Christopher Udry,CONF_892,NA
Christopher Udry,CONF_893,NA
Christopher Udry,CONF_894,NA
Christopher Udry,CONF_895,NA
Christopher Udry,CONF_896,NA
Christopher Udry,CONF_897,NA
Christopher Udry,CONF_898,NA
Christopher Udry,CONF_899,NA
Christopher Udry,CONF_900,NA
Christopher Udry,CONF_901,NA
Christopher Udry,CONF_902,NA
Christopher Udry,CONF_903,NA
Christopher Udry,CONF_904,NA
Christopher Udry,CONF_905,NA
Christopher Udry,CONF_906,NA
Christopher Udry,CONF_907,NA
Christopher Udry,CONF_908,NA
Christopher Udry,CONF_909,NA
Christopher Udry,CONF_910,NA
Christopher Udry,CONF_911,NA
Christopher Udry,CONF_912,NA
Christopher Udry,CONF_913,NA
Christopher Udry,CONF_914,NA
Christopher Udry,CONF_915,NA
Christopher Udry,CONF_916,NA
Christopher Udry,CONF_917,NA
Christopher Udry,CONF_918,NA
Christopher Udry,CONF_919,NA
Christopher Udry,CONF_920,NA
Christopher Udry,CONF_921,NA
Christopher Udry,CONF_922,NA
Christopher Udry,CONF_923,NA
Christopher Udry,CONF_924,NA
Christopher Udry,CONF_925,NA
Christopher Udry,CONF_926,NA
Christopher Udry,CONF_927,NA
Christopher Udry,CONF_928,NA
Christopher Udry,CONF_929,NA
Christopher Udry,CONF_930,NA
Christopher Udry,CONF_931,NA
Christopher Udry,CONF_932,NA
Christopher Udry,CONF_933,NA
Christopher Udry,CONF_934,NA
Christopher Udry,CONF_935,NA
Christopher Udry,CONF_936,NA
Christopher Udry,CONF_937,NA
Christopher Udry,CONF_938,NA
Christopher Udry,CONF_939,NA
Christopher Udry,CONF_940,NA
Christopher Udry,CONF_941,NA
Christopher Udry,CONF_942,NA
Christopher Udry,CONF_943,NA
Christopher Udry,CONF_944,NA
Christopher Udry,CONF_945,NA
Christopher Udry,CONF_946,NA
Christopher Udry,CONF_947,NA
Christopher Udry,CONF_948,NA
Christopher Udry,CONF_949,NA
Christopher Udry,CONF_950,NA
Christopher Udry,CONF_951,NA
Christopher Udry,CONF_952,NA
Christopher Udry,CONF_953,NA
Christopher Udry,CONF_954,NA
Christopher Udry,CONF_955,NA
Christopher Udry,CONF_956,NA
Christopher Udry,CONF_957,NA
Christopher Udry,CONF_958,NA
Christopher Udry,CONF_959,NA
Christopher Udry,CONF_960,NA
Christopher Udry,CONF_961,NA
Christopher Udry,CONF_962,NA
Christopher Udry,CONF_963,NA
Christopher Udry,CONF_964,NA
Christopher Udry,CONF_965,NA
Christopher Udry,CONF_966,NA
Christopher Udry,CONF_967,NA
Christopher Udry,CONF_968,NA
Christopher Udry,CONF_969,NA
Christopher Udry,CONF_970,NA
Christopher Udry,CONF_971,NA
Christopher Udry,CONF_972,NA
Christopher Udry,CONF_973,NA
Christopher Udry,CONF_974,NA
Christopher Udry,CONF_975,NA
Christopher Udry,CONF_976,NA
Christopher Udry,CONF_977,NA
Christopher Udry,CONF_978,NA
Christopher Udry,CONF_979,NA
Christopher Udry,CONF_980,NA
Christopher Udry,CONF_981,NA
Christopher Udry,CONF_982,NA
Christopher Udry,CONF_983,NA
Christopher Udry,CONF_984,NA
Christopher Udry,CONF_985,NA
Christopher Udry,CONF_986,NA
Christopher Udry,CONF_987,NA
Christopher Udry,CONF_988,NA
Christopher Udry,CONF_989,NA
Christopher Udry,CONF_990,NA
Christopher Udry,CONF_991,NA
Christopher Udry,CONF_992,NA
Christopher Udry,CONF_993,NA
Christopher Udry,CONF_994,NA
Christopher Udry,CONF_995,NA
Christopher Udry,CONF_996,NA
Christopher Udry,CONF_997,NA
Christopher Udry,CONF_998,NA
Christopher Udry,CONF_999,NA
Christopher Udry,CONF_1000,NA
Luigi Zingales,CONF_1,"Experience over the past 30 years shows that for the typical emerging market nation facing rapid capital outflows, spending foreign currency reserves to defend its currency is a better policy for its citizens than not doing so."
Luigi Zingales,CONF_2,Conventional economic reasoning suggests that it would be a good policy to enact the recent Senate bill that would let undergraduate students borrow through the government Stafford program at interest rates equivalent to the primary credit rates offered to banks through the Federal Reserve's discount window.
Luigi Zingales,CONF_3,An effective way to increase savings rates of employees whose firms have defined contribution plans is to combine automatic enrollment in those plans and periodic automatic increases in their contributions (with the ability to opt out of either).
Luigi Zingales,CONF_4,Sustained tax and spending policies that boost consumption in ways that reduce the saving rate are likely to lower long-run living standards.
Luigi Zingales,CONF_5,"Slavery in the United States was eradicated because of social and political events, not because it was an unprofitable institution for slaveholders."
Luigi Zingales,CONF_6,Restricting US exports of liquefied natural gas would have adverse effects on the US economy.
Luigi Zingales,CONF_7,"Question A: Because the US has underspent on new projects, maintenance, or both, the federal government has an opportunity to increase average incomes by spending more on roads, railways, bridges and airports."
Luigi Zingales,CONF_8,"Question B: Past experience of public spending and political economy suggests that if the government spent more on roads, railways, bridges and airports, many of the projects would have low or negative returns."
Luigi Zingales,CONF_9,Reducing the income-tax deductibility of charitable gifts is a less distortionary way to raise new revenue than raising the same amount of revenue through a proportional increase in all marginal tax rates.
Luigi Zingales,CONF_10,"A bitcoin's value derives solely from the belief that others will want to use it for trade, which implies that its purchasing power is likely to fluctuate over time to a degree that will limit its usefulness."
Luigi Zingales,CONF_11,"Countries that let their debt loads get high risk losing control of their own fiscal sustainability, through an adverse feedback loop in which doubts by lenders lead to higher government bond rates, which in turn make debt problems more severe."
Luigi Zingales,CONF_12,"Refusing to liberalize trade unless partner countries adopt new labor or environmental rules is a bad policy, because even if the new standards would reduce distortions on some dimensions, such a policy involves threatening to maintain large distortions in the form of restricted trade."
Luigi Zingales,CONF_13,Using government funds to guarantee preschool education for four-year olds would yield a much lower social return than the ones achieved by the most highly touted targeted preschool initiatives.
Luigi Zingales,CONF_14,Question A: Raising the federal minimum wage to $9 per hour would make it noticeably harder for low-skilled workers to find employment.
Luigi Zingales,CONF_15,Question B: The distortionary costs of raising the federal minimum wage to $9 per hour and indexing it to inflation are sufficiently small compared with the benefits to low-skilled workers who can find employment that this would be a desirable policy.
Luigi Zingales,CONF_16,The average US citizen would be better off if a larger number of highly educated foreign workers were legally allowed to immigrate to the US each year.
Luigi Zingales,CONF_17,The persistent deflation in Japan since 1997 could have been avoided had the Bank of Japan followed different monetary policies.
Luigi Zingales,CONF_18,"Because all federal spending and taxes must be approved by both houses of Congress and the executive branch, a separate debt ceiling that has to be increased periodically creates unneeded uncertainty and can potentially lead to worse fiscal outcomes."
Luigi Zingales,CONF_19,The federal government would make the average U.S. citizen better off by using policies that directly focus more on increasing small business growth than growth of economic output overall.
Luigi Zingales,CONF_20,The annual indexing of Social Security benefits to increases in the consumer price index for urban wage earners and clerical workers (the CPI-W) leads to higher benefits than would be required to compensate recipients for genuine cost-of-living increases.
Luigi Zingales,CONF_21,"The Brookings Institution recently described a US carbon tax of $20 per ton, increasing at 4% per year, which would raise an estimated $150 billion per year in federal revenues over the next decade. Given the negative externalities created by carbon dioxide emissions, a federal carbon tax at this rate would involve fewer harmful net distortions to the US economy than a tax increase that generated the same revenue by raising marginal tax rates on labor income across the board."
Luigi Zingales,CONF_22,"Question A: Because federal spending on Medicare and Medicaid will continue to grow under current policy beyond the 10-year window of most political budget debates, it is easy for a politician to devise a budget plan that would reduce federal deficits over the next decade without really making the U.S. fiscally sustainable."
